panelist_id,age_band,region,category,months_on_glp1,pre_glp1_size,post_glp1_size
P04344,35-44,Northeast,mens_bottoms,12,M,M
P04345,35-44,Southeast,womens_tops,24,L,S
P04346,45-54,West,womens_bottoms,24,M,XS
P04347,25-34,Midwest,womens_dresses,11,2X,1X
P04348,25-34,Midwest,mens_tops,14,1X,M
P04349,35-44,Southwest,womens_dresses,24,S,XS
P04350,65+,West,womens_bottoms,16,S,S
P04351,45-54,Southwest,womens_dresses,18,M,XS
P04352,55-64,Midwest,mens_tops,13,1X,1X
P04353,35-44,Northeast,womens_bottoms,24,M,XS
P04354,25-34,Midwest,mens_tops,4,XL,L
P04355,55-64,Northeast,womens_bottoms,14,1X,L
P04356,55-64,Southwest,mens_tops,3,2X,1X
P04357,25-34,Southeast,womens_bottoms,24,XL,L
P04358,25-34,Southwest,mens_bottoms,4,XL,XL
P04359,25-34,Southeast,mens_bottoms,13,XL,XL
P04360,65+,Midwest,womens_dresses,19,L,S
P04361,35-44,Southeast,womens_bottoms,13,M,XS
P04362,65+,Southwest,womens_bottoms,6,XS,XS
P04363,65+,Northeast,womens_bottoms,13,1X,L
P04364,65+,Southwest,mens_tops,24,2X,1X
P04365,35-44,West,womens_bottoms,15,XL,L
P04366,65+,West,womens_bottoms,22,XL,XL
P04367,65+,Midwest,mens_tops,24,XL,S
P04368,55-64,Southwest,mens_bottoms,24,1X,M
P04369,65+,Midwest,womens_tops,10,XL,XL
P04370,45-54,Northeast,mens_bottoms,24,L,M
P04371,25-34,Southeast,womens_tops,8,S,XS
P04372,25-34,Midwest,womens_tops,16,XL,L
P04373,45-54,Midwest,mens_tops,8,M,M
P04374,55-64,Southwest,womens_tops,18,1X,XL
P04375,55-64,Southwest,womens_bottoms,10,XS,XS
P04376,65+,Southeast,womens_dresses,5,2X,2X
P04377,25-34,Southwest,womens_bottoms,7,XL,M
P04378,65+,Northeast,womens_bottoms,13,M,XS
P04379,55-64,Northeast,womens_dresses,8,L,M
P04380,35-44,Southeast,womens_bottoms,7,1X,XL
P04381,45-54,Midwest,womens_bottoms,18,2X,2X
P04382,65+,Southeast,womens_dresses,24,L,L
P04383,45-54,Southeast,mens_tops,13,L,M
P04384,45-54,Southwest,womens_bottoms,19,1X,L
P04385,25-34,Southwest,womens_dresses,17,M,M
P04386,55-64,Midwest,mens_tops,24,XL,L
P04387,65+,Midwest,womens_bottoms,12,S,XS
P04388,55-64,Midwest,mens_bottoms,12,XL,L
P04389,25-34,Southwest,mens_tops,9,2X,1X
P04390,45-54,West,mens_tops,16,3X+,1X
P04391,35-44,Southwest,womens_tops,17,XL,S
P04392,65+,Midwest,mens_bottoms,7,1X,1X
P04393,25-34,Southeast,womens_dresses,21,M,M
P04394,25-34,Midwest,womens_bottoms,22,2X,XL
P04395,55-64,Southeast,womens_dresses,11,XL,XL
P04396,65+,Southeast,mens_tops,17,L,S
P04397,55-64,Midwest,womens_tops,11,M,S
P04398,25-34,West,womens_tops,12,1X,XL
P04399,35-44,Midwest,mens_tops,24,XS,XS
P04400,65+,Southwest,mens_tops,17,XL,M
P04401,55-64,Midwest,womens_bottoms,23,XL,L
P04402,35-44,West,mens_tops,13,L,M
P04403,55-64,Midwest,mens_tops,11,L,M
P04404,45-54,West,womens_dresses,22,M,XS
P04405,55-64,Midwest,mens_tops,4,XL,M
P04406,65+,Midwest,mens_bottoms,9,S,XS
P04407,45-54,Midwest,womens_bottoms,11,1X,XL
P04408,45-54,Southeast,womens_tops,18,S,XS
P04409,25-34,West,womens_bottoms,6,M,S
P04410,35-44,Southwest,womens_bottoms,14,XL,XL
P04411,65+,Southeast,mens_tops,7,2X,1X
P04412,45-54,Northeast,womens_tops,19,1X,1X
P04413,25-34,Southwest,womens_tops,5,1X,1X
P04414,35-44,Northeast,womens_dresses,14,1X,L
P04415,55-64,West,womens_dresses,20,2X,L
P04416,35-44,Southeast,mens_tops,23,L,S
P04417,25-34,Southeast,womens_tops,14,L,S
P04418,65+,West,mens_bottoms,20,3X+,3X+
P04419,65+,Southeast,mens_bottoms,11,L,L
P04420,35-44,Southeast,womens_dresses,8,L,L
P04421,45-54,Midwest,womens_bottoms,6,3X+,3X+
P04422,35-44,West,mens_tops,4,XL,L
P04423,25-34,Midwest,womens_tops,19,L,M
P04424,35-44,Northeast,mens_bottoms,11,L,S
P04425,45-54,Southwest,womens_tops,9,1X,XL
P04426,45-54,Southeast,mens_tops,21,L,M
P04427,65+,Southeast,womens_tops,6,S,XS
P04428,35-44,Southeast,womens_bottoms,19,L,L
P04429,55-64,Northeast,womens_dresses,4,XL,L
P04430,45-54,Southeast,womens_bottoms,15,XL,S
P04431,65+,Southeast,mens_bottoms,19,1X,L
P04432,45-54,Northeast,mens_bottoms,13,L,S
P04433,55-64,Northeast,womens_tops,16,1X,L
P04434,35-44,Southwest,womens_bottoms,5,S,XS
P04435,45-54,West,womens_tops,15,2X,XL
P04436,25-34,Southwest,womens_tops,4,XL,XL
P04437,65+,West,mens_tops,13,1X,L
P04438,35-44,Southwest,mens_bottoms,17,3X+,1X
P04439,55-64,Midwest,womens_bottoms,19,2X,1X
P04440,45-54,Northeast,womens_bottoms,13,S,XS
P04441,45-54,Southeast,womens_dresses,14,L,S
P04442,65+,Southeast,mens_tops,16,XL,XL
P04443,55-64,West,womens_tops,14,XL,L
P04444,35-44,Northeast,womens_bottoms,18,1X,L
P04445,35-44,Northeast,mens_bottoms,22,XL,M
P04446,35-44,Southeast,mens_tops,23,2X,XL
P04447,65+,Southeast,womens_tops,12,M,M
P04448,55-64,Midwest,womens_tops,9,3X+,XL
P04449,45-54,Northeast,womens_tops,9,1X,XL
P04450,65+,Southwest,womens_dresses,5,XL,L
P04451,35-44,Midwest,mens_bottoms,5,XL,XL
P04452,65+,Midwest,mens_tops,3,1X,1X
P04453,45-54,Northeast,womens_bottoms,8,2X,1X
P04454,55-64,West,womens_bottoms,12,1X,XL
P04455,55-64,Northeast,mens_tops,3,2X,L
P04456,45-54,Northeast,mens_bottoms,3,M,S
P04457,25-34,Southwest,mens_tops,17,1X,XL
P04458,55-64,Southwest,mens_tops,4,3X+,3X+
P04459,55-64,West,womens_bottoms,3,XS,XS
P04460,35-44,Northeast,womens_tops,3,L,L
P04461,55-64,Northeast,mens_tops,5,1X,XL
P04462,65+,West,womens_dresses,20,L,M
P04463,45-54,Southwest,mens_tops,13,L,S
P04464,55-64,Midwest,mens_bottoms,13,1X,1X
P04465,65+,West,womens_tops,22,S,XS
P04466,25-34,Northeast,womens_bottoms,16,3X+,2X
P04467,65+,Midwest,mens_bottoms,12,1X,1X
P04468,45-54,West,womens_bottoms,18,XL,L
P04469,55-64,West,womens_tops,8,3X+,2X
P04470,45-54,West,womens_dresses,14,S,XS
P04471,55-64,Midwest,womens_dresses,17,1X,1X
P04472,65+,Southwest,womens_dresses,15,3X+,2X
P04473,55-64,Southeast,womens_bottoms,14,1X,XL
P04474,35-44,West,womens_tops,8,2X,L
P04475,25-34,Midwest,womens_dresses,23,XL,M
P04476,45-54,Southeast,womens_bottoms,14,1X,XL
P04477,45-54,Southeast,womens_bottoms,21,XL,XL
P04478,65+,West,womens_tops,19,XL,L
P04479,35-44,Southeast,womens_dresses,8,M,S
P04480,65+,Midwest,womens_bottoms,3,M,M
P04481,55-64,Northeast,mens_bottoms,20,M,M
P04482,25-34,Southeast,womens_dresses,6,L,L
P04483,45-54,Southwest,womens_dresses,5,L,L
P04484,35-44,Midwest,mens_tops,21,S,XS
P04485,45-54,West,mens_bottoms,20,M,M
P04486,35-44,Northeast,womens_dresses,19,2X,1X
P04487,25-34,Northeast,womens_bottoms,4,1X,L
P04488,25-34,West,womens_bottoms,10,1X,L
P04489,25-34,Southwest,womens_bottoms,13,L,M
P04490,35-44,Northeast,mens_bottoms,11,L,L
P04491,35-44,Northeast,womens_bottoms,3,1X,1X
P04492,25-34,Midwest,mens_tops,3,L,L
P04493,45-54,West,womens_bottoms,17,1X,L
P04494,35-44,West,womens_dresses,4,L,L
P04495,45-54,Midwest,womens_tops,24,XL,L
P04496,25-34,Northeast,womens_dresses,16,1X,XL
P04497,25-34,Southeast,mens_tops,5,L,M
P04498,25-34,West,womens_tops,18,1X,L
P04499,35-44,Southwest,mens_bottoms,9,XS,XS
P04500,55-64,Southwest,mens_bottoms,13,M,XS
P04501,45-54,Southwest,mens_bottoms,8,2X,XL
P04502,65+,Northeast,mens_bottoms,16,XS,XS
P04503,25-34,Northeast,womens_dresses,6,M,XS
P04504,55-64,Southwest,mens_tops,11,3X+,3X+
P04505,55-64,Southwest,womens_dresses,3,XL,XL
P04506,35-44,West,mens_bottoms,6,XL,L
P04507,35-44,Midwest,mens_tops,7,1X,XL
P04508,25-34,Southwest,womens_dresses,12,1X,XL
P04509,65+,Northeast,womens_dresses,11,S,XS
P04510,45-54,Northeast,womens_tops,24,L,M
P04511,35-44,Southwest,mens_bottoms,23,1X,L
P04512,65+,Southeast,mens_bottoms,17,3X+,2X
P04513,65+,Northeast,mens_bottoms,22,2X,1X
P04514,45-54,West,mens_tops,24,3X+,1X
P04515,25-34,Southeast,womens_tops,4,XL,L
P04516,25-34,Midwest,mens_bottoms,23,L,S
P04517,35-44,Northeast,womens_bottoms,23,M,S
P04518,45-54,Northeast,womens_dresses,22,XS,XS
P04519,35-44,West,womens_dresses,22,2X,XL
P04520,45-54,Northeast,womens_tops,20,L,S
P04521,25-34,Southeast,womens_tops,21,3X+,3X+
P04522,55-64,West,mens_tops,18,M,M
P04523,65+,Northeast,womens_tops,7,XL,L
P04524,35-44,Northeast,womens_bottoms,11,1X,XL
P04525,35-44,Southwest,womens_dresses,24,XL,M
P04526,35-44,Midwest,womens_tops,11,M,M
P04527,55-64,Southwest,womens_tops,9,XL,XL
P04528,25-34,Northeast,mens_tops,24,S,XS
P04529,55-64,West,mens_tops,10,3X+,3X+
P04530,35-44,West,womens_bottoms,15,1X,L
P04531,45-54,West,womens_dresses,3,M,S
P04532,65+,Midwest,womens_dresses,9,3X+,3X+
P04533,25-34,Southeast,womens_dresses,16,M,M
P04534,35-44,Midwest,mens_tops,4,1X,XL
P04535,25-34,West,womens_bottoms,21,L,S
P04536,55-64,Northeast,mens_tops,23,XL,S
P04537,55-64,Southwest,womens_bottoms,4,XL,M
P04538,65+,West,womens_tops,6,L,S
P04539,65+,Midwest,womens_bottoms,7,XL,XL
P04540,45-54,Midwest,womens_dresses,20,L,M
P04541,55-64,Northeast,mens_bottoms,6,XL,M
P04542,65+,Southeast,mens_tops,19,1X,L
P04543,55-64,Southwest,mens_bottoms,3,XL,L
P04544,65+,Southwest,mens_bottoms,7,L,L
P04545,25-34,Northeast,mens_bottoms,6,2X,1X
P04546,65+,Southwest,mens_tops,3,1X,L
P04547,45-54,Northeast,womens_tops,15,2X,1X
P04548,55-64,Southeast,womens_dresses,20,XL,M
P04549,45-54,Northeast,mens_tops,10,1X,XL
P04550,55-64,Northeast,mens_tops,20,1X,L
P04551,65+,Southwest,womens_bottoms,24,XL,XL
P04552,35-44,Southwest,womens_tops,6,XL,L
P04553,45-54,Northeast,womens_bottoms,21,XL,L
P04554,35-44,Southeast,mens_tops,15,M,XS
P04555,45-54,Southeast,womens_bottoms,22,M,S
P04556,45-54,Southeast,mens_bottoms,16,XL,L
P04557,35-44,West,mens_bottoms,15,XL,M
P04558,35-44,Southeast,mens_bottoms,20,M,M
P04559,65+,West,womens_dresses,15,1X,L
P04560,65+,Northeast,womens_bottoms,7,XL,L
P04561,45-54,Southwest,womens_bottoms,12,2X,1X
P04562,25-34,Southwest,womens_dresses,15,S,XS
P04563,45-54,Northeast,womens_bottoms,8,M,M
P04564,25-34,Southeast,womens_tops,9,1X,L
P04565,35-44,Northeast,mens_bottoms,4,M,M
P04566,55-64,Northeast,mens_bottoms,4,S,XS
P04567,35-44,Southeast,womens_bottoms,9,2X,2X
P04568,35-44,Southeast,mens_tops,23,S,XS
P04569,65+,Southwest,mens_tops,8,3X+,2X
P04570,25-34,West,womens_bottoms,23,3X+,1X
P04571,55-64,Northeast,womens_bottoms,12,XS,XS
P04572,65+,Southeast,womens_bottoms,12,XL,XL
P04573,25-34,Southwest,womens_dresses,8,M,XS
P04574,65+,West,womens_tops,3,L,L
P04575,65+,Midwest,womens_dresses,13,XL,M
P04576,45-54,West,mens_bottoms,24,M,XS
P04577,25-34,Northeast,womens_bottoms,12,XS,XS
P04578,55-64,Southeast,mens_tops,5,XL,XL
P04579,55-64,Northeast,mens_bottoms,6,S,XS
P04580,45-54,Midwest,mens_bottoms,16,2X,XL
P04581,55-64,Southeast,mens_bottoms,17,1X,XL
P04582,25-34,Southwest,womens_bottoms,22,S,XS
P04583,65+,Southeast,womens_dresses,5,XL,L
P04584,65+,Southeast,womens_bottoms,15,XS,XS
P04585,55-64,Northeast,womens_dresses,21,2X,XL
P04586,45-54,Southwest,womens_tops,13,2X,L
P04587,25-34,Northeast,womens_bottoms,13,2X,XL
P04588,35-44,Midwest,mens_tops,9,2X,1X
P04589,35-44,Midwest,mens_bottoms,18,L,S
P04590,55-64,Southwest,mens_tops,14,2X,2X
P04591,55-64,West,womens_dresses,20,XL,L
P04592,65+,West,womens_dresses,22,1X,XL
P04593,35-44,Southeast,mens_bottoms,21,L,S
P04594,35-44,Southeast,mens_bottoms,6,L,M
P04595,45-54,West,womens_tops,12,2X,1X
P04596,35-44,Southwest,womens_dresses,20,1X,1X
P04597,35-44,West,womens_tops,9,S,XS
P04598,65+,Southwest,mens_tops,9,L,M
P04599,25-34,Southwest,womens_tops,22,L,S
P04600,45-54,West,mens_bottoms,18,1X,L
P04601,25-34,Southwest,womens_dresses,6,XL,L
P04602,35-44,Southeast,womens_dresses,3,2X,1X
P04603,45-54,Midwest,mens_bottoms,11,XL,M
P04604,65+,Southwest,mens_tops,17,XL,L
P04605,45-54,West,mens_bottoms,21,M,XS
P04606,45-54,Southeast,mens_bottoms,19,XL,M
P04607,45-54,Southeast,womens_dresses,24,XL,S
P04608,55-64,Northeast,womens_bottoms,13,XL,L
P04609,25-34,West,mens_tops,4,1X,1X
P04610,25-34,Southeast,womens_bottoms,11,M,XS
P04611,55-64,Midwest,womens_dresses,24,XS,XS
P04612,55-64,Midwest,womens_dresses,24,L,M
P04613,65+,Northeast,womens_tops,18,XL,L
P04614,55-64,Southwest,mens_tops,7,2X,1X
P04615,65+,Midwest,womens_dresses,14,S,XS
P04616,45-54,Southwest,womens_bottoms,6,L,L
P04617,25-34,Northeast,mens_bottoms,17,2X,2X
P04618,25-34,Midwest,mens_bottoms,24,2X,XL
P04619,65+,Southeast,mens_bottoms,11,2X,XL
P04620,35-44,West,womens_bottoms,21,XL,L
P04621,45-54,Southwest,mens_tops,6,1X,XL
P04622,45-54,Southeast,womens_tops,16,1X,M
P04623,65+,West,womens_dresses,14,L,S
P04624,65+,West,mens_tops,6,2X,1X
P04625,25-34,West,mens_bottoms,23,1X,XL
P04626,35-44,Southwest,womens_dresses,21,1X,1X
P04627,55-64,Southeast,womens_tops,6,XL,M
P04628,25-34,Southwest,womens_tops,10,1X,L
P04629,65+,West,mens_bottoms,11,3X+,3X+
P04630,55-64,Northeast,mens_tops,21,1X,XL
P04631,35-44,Southeast,mens_tops,6,XS,XS
P04632,55-64,West,womens_tops,16,XL,XL
P04633,65+,Northeast,mens_tops,18,1X,XL
P04634,45-54,Northeast,womens_dresses,14,3X+,2X
P04635,25-34,Southeast,mens_bottoms,24,2X,1X
P04636,25-34,West,mens_bottoms,22,M,S
P04637,25-34,Northeast,mens_bottoms,16,XL,XL
P04638,35-44,Northeast,mens_bottoms,18,1X,1X
P04639,35-44,Southwest,mens_bottoms,20,M,S
P04640,55-64,Midwest,mens_bottoms,15,S,XS
P04641,35-44,Southwest,mens_tops,5,1X,1X
P04642,35-44,Northeast,mens_tops,12,3X+,2X
P04643,45-54,Northeast,mens_tops,10,XL,XL
P04644,45-54,Southwest,womens_dresses,11,L,M
P04645,25-34,Midwest,mens_tops,5,XS,XS
P04646,45-54,West,mens_tops,20,3X+,1X
P04647,25-34,Southwest,womens_dresses,11,L,L
P04648,55-64,Midwest,mens_bottoms,9,M,S
P04649,55-64,Southwest,mens_bottoms,17,XL,M
P04650,25-34,Midwest,womens_dresses,24,3X+,1X
P04651,35-44,Southwest,womens_dresses,13,L,XS
P04652,65+,Midwest,mens_tops,6,3X+,XL
P04653,45-54,Midwest,womens_tops,11,3X+,1X
P04654,25-34,Southwest,womens_tops,9,M,M
P04655,55-64,Midwest,mens_tops,5,M,XS
P04656,55-64,Southeast,mens_tops,18,2X,1X
P04657,35-44,Southwest,mens_bottoms,5,XS,XS
P04658,35-44,Southwest,mens_bottoms,15,M,M
P04659,35-44,Southwest,mens_bottoms,7,1X,L
P04660,45-54,Southwest,womens_bottoms,9,2X,1X
P04661,65+,Northeast,womens_tops,6,XL,XL
P04662,35-44,West,womens_tops,24,3X+,2X
P04663,55-64,Southwest,mens_tops,17,L,M
P04664,35-44,Southwest,mens_bottoms,21,1X,L
P04665,55-64,West,womens_tops,17,XL,M
P04666,25-34,Midwest,mens_bottoms,3,1X,XL
P04667,45-54,Midwest,mens_bottoms,6,2X,2X
P04668,55-64,West,womens_dresses,5,XL,XL
P04669,55-64,West,mens_bottoms,24,M,S
P04670,25-34,Southwest,womens_dresses,17,L,S
P04671,65+,Southeast,mens_tops,21,XL,S
P04672,45-54,Northeast,mens_bottoms,7,S,S
P04673,55-64,Midwest,womens_dresses,3,3X+,1X
P04674,45-54,Northeast,womens_tops,18,L,M
P04675,25-34,Southeast,womens_tops,11,S,XS
P04676,45-54,Midwest,womens_bottoms,23,L,M
P04677,25-34,Midwest,womens_tops,24,1X,XL
P04678,55-64,Northeast,mens_tops,12,3X+,3X+
P04679,25-34,Southeast,womens_bottoms,17,L,S
P04680,55-64,Southeast,womens_dresses,3,L,M
P04681,65+,Midwest,mens_bottoms,15,2X,XL
P04682,25-34,Midwest,womens_bottoms,21,XL,M
P04683,35-44,Southwest,mens_bottoms,20,S,XS
P04684,25-34,Southeast,womens_bottoms,4,XL,L
P04685,65+,Southeast,mens_bottoms,19,XL,M
P04686,65+,Southwest,mens_bottoms,3,1X,M
P04687,55-64,Northeast,womens_dresses,18,XS,XS
P04688,25-34,West,womens_bottoms,4,XL,L
P04689,55-64,Southeast,mens_tops,24,M,XS
P04690,55-64,West,womens_dresses,6,XL,L
P04691,55-64,Southeast,womens_tops,23,XL,M
P04692,55-64,Midwest,womens_bottoms,17,XL,S
P04693,65+,Southwest,womens_bottoms,5,M,S
P04694,45-54,Southeast,womens_tops,20,XL,M
P04695,35-44,Southwest,womens_dresses,5,1X,L
P04696,35-44,Northeast,womens_tops,16,XL,M
P04697,45-54,Northeast,mens_bottoms,9,XL,L
P04698,35-44,Southwest,womens_dresses,18,1X,XL
P04699,35-44,Northeast,womens_bottoms,21,S,XS
P04700,55-64,Midwest,womens_bottoms,24,XL,L
P04701,65+,Midwest,womens_dresses,18,S,XS
P04702,55-64,Southeast,mens_bottoms,7,XL,L
P04703,25-34,Southeast,womens_bottoms,8,M,S
P04704,45-54,Southeast,womens_bottoms,13,1X,L
P04705,35-44,Midwest,womens_bottoms,19,M,XS
P04706,55-64,Southeast,mens_tops,8,L,M
P04707,65+,Midwest,womens_dresses,3,L,S
P04708,45-54,West,womens_dresses,8,XS,XS
P04709,35-44,Northeast,mens_bottoms,4,L,S
P04710,55-64,Northeast,womens_tops,14,M,XS
P04711,25-34,Southeast,womens_dresses,24,2X,1X
P04712,45-54,Midwest,womens_tops,4,XL,L
P04713,55-64,West,womens_tops,16,1X,1X
P04714,25-34,Midwest,womens_tops,14,S,XS
P04715,55-64,Southwest,mens_bottoms,11,XL,L
P04716,55-64,Southeast,womens_dresses,18,XS,XS
P04717,45-54,Midwest,womens_dresses,18,XL,L
P04718,65+,West,womens_bottoms,24,XL,S
P04719,35-44,Southeast,womens_dresses,15,2X,1X
P04720,35-44,West,womens_bottoms,13,S,XS
P04721,65+,Southwest,womens_tops,17,1X,XL
P04722,35-44,West,womens_tops,12,XL,M
P04723,25-34,Southwest,mens_tops,12,XL,L
P04724,25-34,Northeast,womens_dresses,10,XL,M
P04725,55-64,Southeast,womens_dresses,22,XL,L
P04726,55-64,West,womens_dresses,19,XL,L
P04727,65+,West,womens_bottoms,4,1X,XL
P04728,45-54,Northeast,womens_tops,21,XL,XL
P04729,25-34,Southwest,mens_tops,8,XL,L
P04730,55-64,Southwest,womens_bottoms,15,1X,L
P04731,65+,Southwest,mens_bottoms,21,XL,M
P04732,45-54,West,mens_bottoms,23,L,S
P04733,25-34,Northeast,womens_tops,17,L,L
P04734,65+,Southeast,womens_tops,13,L,M
P04735,55-64,Southeast,womens_tops,8,2X,1X
P04736,35-44,Northeast,womens_dresses,15,2X,1X
P04737,25-34,Southwest,mens_bottoms,13,XL,L
P04738,45-54,Northeast,mens_tops,18,XL,M
P04739,65+,Southwest,womens_tops,22,2X,XL
P04740,65+,Midwest,mens_bottoms,22,M,XS
P04741,35-44,West,womens_bottoms,8,M,XS
P04742,55-64,West,womens_bottoms,18,1X,XL
P04743,45-54,Midwest,mens_tops,15,M,XS
P04744,55-64,Southeast,mens_bottoms,8,1X,M
P04745,65+,West,mens_bottoms,17,1X,XL
P04746,25-34,Southeast,womens_tops,3,1X,XL
P04747,35-44,Southeast,mens_tops,15,XL,XL
P04748,25-34,West,womens_dresses,4,L,L
P04749,65+,West,womens_bottoms,16,L,L
P04750,35-44,Midwest,womens_bottoms,6,1X,XL
P04751,45-54,West,womens_dresses,20,L,M
P04752,65+,West,womens_dresses,16,1X,M
P04753,65+,Midwest,mens_tops,7,XL,L
P04754,65+,Southwest,mens_tops,5,2X,XL
P04755,65+,Southwest,womens_tops,6,M,M
P04756,55-64,Southwest,mens_bottoms,7,1X,1X
P04757,55-64,Southeast,womens_tops,4,M,S
P04758,55-64,Northeast,mens_tops,11,L,L
P04759,25-34,Midwest,mens_tops,5,XL,L
P04760,55-64,Southeast,womens_tops,15,L,M
P04761,35-44,Southwest,mens_bottoms,17,XL,L
P04762,55-64,Southeast,mens_tops,18,M,M
P04763,65+,Northeast,womens_dresses,10,L,M
P04764,25-34,Northeast,womens_dresses,10,XL,L
P04765,25-34,Midwest,womens_bottoms,19,M,S
P04766,35-44,Southwest,womens_bottoms,11,3X+,3X+
P04767,45-54,West,womens_tops,7,L,L
P04768,45-54,West,womens_bottoms,9,L,L
P04769,65+,Southeast,womens_dresses,10,1X,1X
P04770,25-34,Southeast,womens_tops,5,L,M
P04771,35-44,West,mens_tops,4,M,S
P04772,65+,Northeast,womens_bottoms,24,XL,L
P04773,65+,Southwest,womens_tops,22,2X,2X
P04774,25-34,Midwest,womens_tops,7,2X,2X
P04775,55-64,Southwest,womens_dresses,19,2X,2X
P04776,45-54,Southwest,mens_bottoms,17,3X+,1X
P04777,45-54,Southeast,womens_bottoms,17,L,S
P04778,25-34,Northeast,womens_bottoms,24,M,S
P04779,45-54,Midwest,mens_tops,7,1X,XL
P04780,25-34,Midwest,mens_bottoms,9,1X,XL
P04781,65+,Northeast,womens_tops,20,L,L
P04782,25-34,Midwest,mens_tops,9,M,S
P04783,65+,West,womens_bottoms,10,3X+,1X
P04784,35-44,Southeast,mens_bottoms,14,1X,1X
P04785,45-54,West,womens_dresses,19,XL,L
P04786,25-34,West,mens_bottoms,20,L,S
P04787,65+,West,mens_tops,8,1X,L
P04788,25-34,Midwest,womens_bottoms,22,2X,XL
P04789,45-54,Northeast,mens_tops,22,XL,L
P04790,55-64,Southwest,mens_bottoms,14,L,S
P04791,55-64,West,womens_dresses,7,L,S
P04792,45-54,West,mens_bottoms,3,1X,1X
P04793,55-64,Northeast,mens_tops,3,L,M
P04794,45-54,West,womens_bottoms,12,1X,L
P04795,65+,Southeast,womens_tops,10,M,M
P04796,45-54,Southeast,womens_dresses,12,2X,1X
P04797,25-34,Southeast,womens_dresses,17,XL,L
P04798,65+,Northeast,womens_tops,13,M,XS
P04799,55-64,Midwest,mens_bottoms,4,M,S
P04800,45-54,Southwest,mens_bottoms,7,1X,1X
P04801,55-64,West,womens_bottoms,20,1X,XL
P04802,65+,Southeast,womens_bottoms,4,M,XS
P04803,55-64,Midwest,womens_dresses,18,L,S
P04804,55-64,West,womens_bottoms,19,2X,XL
P04805,55-64,Northeast,mens_tops,15,M,S
P04806,45-54,Southwest,womens_dresses,8,M,S
P04807,25-34,Southeast,womens_dresses,12,L,S
P04808,25-34,West,mens_tops,23,L,L
P04809,55-64,Midwest,womens_bottoms,7,XL,L
P04810,35-44,Southeast,womens_tops,21,XL,L
P04811,35-44,Northeast,womens_bottoms,8,M,S
P04812,65+,West,womens_tops,3,XL,XL
P04813,45-54,Southeast,womens_dresses,4,3X+,1X
P04814,25-34,West,mens_tops,4,2X,2X
P04815,35-44,Southeast,mens_bottoms,14,L,L
P04816,65+,West,womens_tops,6,XL,M
P04817,35-44,Southwest,mens_tops,7,L,M
P04818,55-64,Southwest,mens_bottoms,3,S,XS
P04819,55-64,Midwest,womens_dresses,24,2X,XL
P04820,35-44,Northeast,womens_bottoms,7,1X,M
P04821,55-64,Southwest,mens_bottoms,6,2X,1X
P04822,25-34,Southeast,mens_tops,21,S,S
P04823,45-54,Southeast,womens_tops,11,1X,L
P04824,35-44,Southeast,mens_bottoms,12,XL,M
P04825,55-64,Midwest,womens_bottoms,14,L,M
P04826,55-64,Southwest,womens_bottoms,16,1X,M
P04827,55-64,Southwest,womens_bottoms,15,3X+,1X
P04828,55-64,Midwest,mens_bottoms,5,S,XS
P04829,45-54,Northeast,mens_bottoms,24,2X,XL
P04830,65+,Southwest,mens_tops,13,M,XS
P04831,35-44,Southwest,womens_dresses,11,L,M
P04832,55-64,Southeast,womens_tops,12,L,M
P04833,35-44,Southwest,mens_tops,24,1X,XL
P04834,45-54,West,womens_bottoms,21,L,S
P04835,35-44,West,womens_dresses,3,S,S
P04836,35-44,Southwest,womens_tops,22,3X+,L
P04837,65+,Southwest,womens_tops,23,M,XS
P04838,55-64,Southeast,womens_tops,9,XL,L
P04839,25-34,West,womens_bottoms,12,L,M
P04840,45-54,Southeast,mens_tops,5,1X,XL
P04841,25-34,Southwest,womens_bottoms,21,2X,XL
P04842,55-64,Southeast,womens_tops,4,L,L
P04843,25-34,Northeast,mens_bottoms,11,1X,M
P04844,25-34,Southeast,womens_dresses,19,1X,XL
P04845,55-64,Midwest,womens_dresses,6,XL,XL
P04846,55-64,West,womens_tops,22,XL,L
P04847,45-54,West,mens_tops,9,L,M
P04848,45-54,Southeast,womens_tops,16,1X,M
P04849,45-54,Southeast,womens_bottoms,4,2X,XL
P04850,35-44,Southwest,mens_tops,10,M,S
P04851,35-44,West,womens_bottoms,5,M,M
P04852,25-34,Northeast,mens_bottoms,4,2X,2X
P04853,35-44,Midwest,mens_tops,5,XL,L
P04854,25-34,Southeast,womens_dresses,4,L,M
P04855,35-44,Southeast,mens_tops,15,1X,L
P04856,65+,Southwest,womens_bottoms,14,L,L
P04857,55-64,Midwest,womens_dresses,23,3X+,1X
P04858,35-44,Southwest,womens_tops,5,XL,XL
P04859,65+,Southwest,womens_dresses,15,XL,L
